KaaS_Content_Rendering_MetaData.c(14): Error -26608: HTTP Status-Code=504 (Gateway Timeout) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=ish_1996955-1270281-16&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap"  	[MsgId: MERR-26608]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.24).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.13).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.00).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.62).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.56).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.30).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 4.81).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.02).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.98).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aOaUnZi4lYt1TEj02kGBQBxU9/CID0000001511"  	[MsgId: MERR-26631]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000azFcgile7HePWv2W03A7tOtVs/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.70).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.86).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.62).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.55).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.32).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aOaUnZi4lYt1TEj02kGBQBxU9/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 4.51).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.75).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.76).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.08).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a61LvSQRqXSrKEgR73GQCn2zP/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.00).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aOaUnZi4lYt1TEj02kGBQBxU9/CID0000001511"  	[MsgId: MERR-26631]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a6vOhAyNUW9AznplNkFG3sMLM/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.07).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a61LvSQRqXSrKEgR73GQCn2zP/CID0000001511"  	[MsgId: MERR-26631]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000abIWM5YPYuWQfKOWbTY2lMOIr/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.71).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.50).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000azFcgile7HePWv2W03A7tOtVs/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.51).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000af3SHraCIdpKxEDGyhoLbaSKF/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.53).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.63).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ahyiNCXBm4czsfSll0YDafTJM/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.05).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a61LvSQRqXSrKEgR73GQCn2zP/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.03).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aOaUnZi4lYt1TEj02kGBQBxU9/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.28).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.54).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a6vOhAyNUW9AznplNkFG3sMLM/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.37).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.23).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.80).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.62).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000abIWM5YPYuWQfKOWbTY2lMOIr/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.50).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000awDDDYeaMVw6nw0EoWUb4dIg1/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.58).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.70).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.41).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.08).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.69).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000ahyiNCXBm4czsfSll0YDafTJM/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.80).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 9.32).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.03).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.05).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a7QdPuXjWwy0Ye0vczl3Zzury/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.81).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.50).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.52).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.71).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.80).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.95).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.04).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.00).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.16).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.66).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.53).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.37).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.42).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000azFcgile7HePWv2W03A7tOtVs/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.87).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.58).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.17).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.70).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000af3SHraCIdpKxEDGyhoLbaSKF/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.00).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 5.17).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.33).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.56).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 4.53).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.25).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 4.02).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.28).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.90).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000abIWM5YPYuWQfKOWbTY2lMOIr/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.99).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a7QdPuXjWwy0Ye0vczl3Zzury/CID0000001511"  	[MsgId: MERR-26631]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000aOaUnZi4lYt1TEj02kGBQBxU9/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.17).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000azFcgile7HePWv2W03A7tOtVs/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.64).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a6vOhAyNUW9AznplNkFG3sMLM/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.10).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000af3SHraCIdpKxEDGyhoLbaSKF/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.53).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000abIWM5YPYuWQfKOWbTY2lMOIr/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.53).	[MsgId: MWAR-15995]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000as0uS3lYrsdU1kxARgNRiqgpw/CID0000001511"  	[MsgId: MERR-26631]
WISE_KaasContentRendering.c(13): Error -26631: HTTP Status-Code=400 (Bad Request) for "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/render/000a7QdPuXjWwy0Ye0vczl3Zzury/CID0000001511"  	[MsgId: MERR-26631]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.97).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.66).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.79).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.90).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.71).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.50).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 5.87).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.50).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.98).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 3.72).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 4.04).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 5.03).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.07).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.64).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 4.22).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.62).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.73).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.76).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 1.85).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.80).	[MsgId: MWAR-15995]
Warning: Iteration pacing cannot be reached (pace time = 1.50, actual time = 2.01).	[MsgId: MWAR-15995]
KaaS_Content_Rendering_MetaData.c(14): Error -27760: Request "https://hx9ekpvvbi.execute-api.us-east-1.amazonaws.com/KaaS-ITG/v2/search?documentID=c02886960&resultLimit=1&resultStart=0&languageCode=ko,en&countryCode=6984892597308500812593&store=udp-content-default,docstore,manualstore,sdlmanualstore&printFields=documentID,filename,name,summary,objectname,dredbname,description,title,shortestnavigationpath,categorizations,ishType,searchable,languagedocmap" failed  	[MsgId: MERR-27760]
